,Question,Qrep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
4236,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"l'intorno, parlare di più tra di loro. e più conversazioni con lo psicologo, eccetera eccetera che si rispettano",descrizione,S,RD,"('green', 0, 1)",green,"l'intorno, parlare di più tra di loro. e più conversazioni con lo psicologo, eccetera eccetera che si rispettano",green,descrizione,red,giudizio,True,,,,,,
4237,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,che le persone si rispettano,descrizione,S,RD,"('green', 0, 1)",green,che le persone si rispettano,green,descrizione,False,0,False,,,,,,
4238,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,si parla di quello che ci piace e di quello che ci dispiace,descrizione,S,RD,"('green', 0, 1)",green,si parla di quello che ci piace e di quello che ci dispiace,green,descrizione,True,1,False,,,,,,
4239,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"se si vede che vanno d'accordo, che c' è comunicazione",descrizione,S,RD,"('green', 0, 1)",green,"se si vede che vanno d'accordo, che c' è comunicazione",green,descrizione,True,1,False,,,,,,
4240,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"se ho bisogno di qualcosa e l'altro me la porta, se parlo dei mie problemi con l' altro, se c' è l' amicizia",descrizione,S,RD,"('green', 0, 1)",green,"se ho bisogno di qualcosa e l'altro me la porta, se parlo dei mie problemi con l' altro, se c' è l' amicizia",green,descrizione,True,1,False,,,,,,
4241,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,se parlano insieme,descrizione,S,RD,"('green', 0, 1)",green,se parlano insieme,green,descrizione,False,0,False,,,,,,
4242,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"la persona si sente male per il cambio, perché non conosce e perché si era già sistemata nell' altro carcere",commento,S,RD,"('red', 3, 1)",red,"la persona si sente male per il cambio, perché non conosce e perché si era già sistemata nell' altro carcere",red,commento,False,0,False,,,,,,
4243,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,comunicazione,descrizione,S,RD,"('green', 0, 1)",green,comunicazione,green,descrizione,red,giudizio,False,,,,,,
4244,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,vedo che vanno d'accordo,descrizione,S,RD,"('green', 0, 1)",green,vedo che vanno d'accordo,green,descrizione,False,0,False,,,,,,
4245,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,vedo che c'è comunicazione,descrizione,S,RD,"('green', 0, 1)",green,vedo che c'è comunicazione,green,descrizione,False,0,False,,,,,,
4246,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,normali abbastanza,generalizzazione,S,RD,"('red', 3, 1)",red,normali abbastanza,red,generalizzazione,False,0,False,,,,,,
4247,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"vedo che vanno d'accordo, non hanno problemi di convivenza",descrizione,S,RD,"('green', 0, 1)",green,"vedo che vanno d'accordo, non hanno problemi di convivenza",green,descrizione,False,0,False,,,,,,
4248,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"già con il fatto che le suore distribuiscono dei vestiti ad entrambe, italiane e straniere nello stesso egual modo",specificazione,S,RD,"('yellow', 1, 1)",yellow,"già con il fatto che le suore distribuiscono dei vestiti ad entrambe, italiane e straniere nello stesso egual modo",yellow,specificazione,False,0,False,,,,,,
4249,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"dipende dal modo comportano, se vanno d'accordo o meno.",descrizione,S,RD,"('green', 0, 1)",green,"dipende dal modo comportano, se vanno d'accordo o meno.",green,descrizione,False,0,False,,,,,,
4250,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,un rapporto di cordialità tra_loro.,descrizione,S,RD,"('green', 0, 1)",green,un rapporto di cordialità tra_loro.,green,descrizione,True,1,False,,,,,,
4251,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"dal modo in_cui vengono_svolte la varie_attività (culturali, sportive, eccetera) in_quanto effettuate tra detenuti senza_distinzione di nazionalità, di_razza, di religione e di cultura",valutazione,S,RD,"('yellow', 5, 5)",yellow,"dal modo in_cui vengono_svolte la varie_attività (culturali, sportive, eccetera) in_quanto effettuate tra detenuti senza_distinzione di nazionalità, di_razza, di religione e di cultura",yellow,valutazione,False,0,False,,,,,,
4252,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,quella di poter socializzare se si sente il bisogno di apprendere,descrizione,S,RD,"('green', 0, 1)",green,quella di poter socializzare se si sente il bisogno di apprendere,green,descrizione,False,0,False,,,,,,
4253,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,la libertà di socializzare o meno con gli stranieri,descrizione,S,RD,"('green', 0, 1)",green,la libertà di socializzare o meno con gli stranieri,green,descrizione,False,0,False,,,,,,
4254,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,il comportamento dei detenuti stessi,descrizione,S,RD,"('green', 0, 1)",green,il comportamento dei detenuti stessi,green,descrizione,False,0,False,,,,,,
4255,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,e la flessibilità da_parte_della direzione che ti dà_modo di capire come puoi muoverti all_interno,valutazione,S,RD,"('yellow', 5, 5)",yellow,e la flessibilità da_parte_della direzione che ti dà_modo di capire come puoi muoverti all_interno,yellow,valutazione,False,0,False,,,,,,
4256,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,da niente,sancire,S,RD,"('red', 1, 0)",red,da niente,red,sancire,False,0,False,,,,,,
4257,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,il modo_di_rapportarsi,descrizione,S,RD,"('green', 0, 1)",green,il modo_di_rapportarsi,green,descrizione,False,0,False,,,,,,
4258,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,accettare il punto_di_vista,sancire,S,RD,"('red', 1, 0)",red,accettare il punto_di_vista,red,sancire,False,0,False,,,,,,
4259,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,non è integrato per_niente,commento,S,RD,"('red', 3, 1)",red,non è integrato per_niente,red,commento,True,1,False,,,,,,
4260,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,la persona ha smesso di_potere sognare,descrizione,S,RD,"('green', 0, 1)",green,la persona ha smesso di_potere sognare,green,descrizione,True,1,False,,,,,,
4261,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,poco. vedo una scarsa conoscenza della cultura altrui,commento,S,RD,"('red', 3, 1)",red,poco. vedo una scarsa conoscenza della cultura altrui,red,commento,False,0,False,,,,,,
4262,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,dipende tutto dalle capacità di un detenuto,sancire,S,RD,"('red', 1, 0)",red,dipende tutto dalle capacità di un detenuto,red,sancire,True,1,False,,,,,,
4263,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,dipende tutto dalla capacità del detenuto.,sancire,S,RD,"('red', 1, 0)",red,dipende tutto dalla capacità del detenuto.,red,sancire,False,0,False,,,,,,
4264,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,quando vengono lasciati da_parte interessi personali e si_comunica liberamente anche delle cose più banali. un inizio d' amicizia.,giudizio,S,RD,"('red', 3, 1)",red,quando vengono lasciati da_parte interessi personali e si_comunica liberamente anche delle cose più banali. un inizio d' amicizia.,red,giudizio,False,0,False,,,,,,
4265,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,il rispetto tra le varie persone e l' affiatamento fra di_loro.,giudizio,S,RD,"('red', 3, 1)",red,il rispetto tra le varie persone e l' affiatamento fra di_loro.,red,giudizio,False,0,False,,,,,,
4266,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,la fiducia dei responsabili,descrizione,S,RD,"('green', 0, 1)",green,la fiducia dei responsabili,green,descrizione,False,0,False,,,,,,
4267,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,il non litigare andare d_accordo l' amicizia non con tutti ma con la maggior parte si,sancire,S,RD,"('red', 1, 0)",red,il non litigare andare d_accordo l' amicizia non con tutti ma con la maggior parte si,red,sancire,False,0,False,,,,,,
4268,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,i rapporti che si sono ed il modo come vengono trattato,descrizione,S,RD,"('green', 0, 1)",green,i rapporti che si sono ed il modo come vengono trattato,green,descrizione,True,1,False,,,,,,
4269,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,perché per essere_integrati dobbiamo_essere tutti misti e non essere razzisti,prescrizione,S,RD,"('yellow', 4, 4)",yellow,perché per essere_integrati dobbiamo_essere tutti misti e non essere razzisti,yellow,prescrizione,True,1,False,,,,,,
4270,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,sinceramente se dovesse succedermi sarebbe l' ultima cosa a cui penserei,commento,S,RD,"('red', 3, 1)",red,sinceramente se dovesse succedermi sarebbe l' ultima cosa a cui penserei,red,commento,False,0,False,,,,,,
