,Question,Qrep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
3274,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"io stessa non lo so, mi faccio autocritica tutti i giorni per aver commesso questo reato, ma l'ho fatto per bisgogno",generalizzazione,S,RD,"('red', 3, 1)",red,"io stessa non lo so, mi faccio autocritica tutti i giorni per aver commesso questo reato, ma l'ho fatto per bisgogno",red,generalizzazione,False,0,False
3275,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,non giudico mai le persone,non risposta,S,RD,"('red', 3, 1)",red,non giudico mai le persone,red,non risposta,False,0,False
3276,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"chi sbaglia paga, ma giusto: per il mio caso, sono per un vecchio reato di quattro anni fa e dopo questo reato ho avuto una vita onesta e certo che non mi piacerebbe che un0altra mi ruba la mia macchina",generalizzazione,S,RD,"('red', 3, 1)",red,"chi sbaglia paga, ma giusto: per il mio caso, sono per un vecchio reato di quattro anni fa e dopo questo reato ho avuto una vita onesta e certo che non mi piacerebbe che un0altra mi ruba la mia macchina",red,generalizzazione,False,0,False
3277,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,se l'imputato l'ha fatto come un primo reato può essere uno sbaglio e purtroppo tutti possiamo sbagliare se l'ha fatto parecchie volte merita la giustizia,ridimensionamento,S,RD,"('green', 0, 1)",green,se l'imputato l'ha fatto come un primo reato può essere uno sbaglio e purtroppo tutti possiamo sbagliare se l'ha fatto parecchie volte merita la giustizia,green,ridimensionamento,False,0,False
3278,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,per me questo reato che ho commesso a mio paese non hanno il diritto di arrestarlo perché ho tutte le documentazioni e le prove che io non centro niente anche il fratello della vittima mi ha fatto una dichiarazione al consolato tunisia che io sono innocente ma ormai sono definitivo il mio avvocato non può fare niente,commento,S,RD,"('red', 3, 1)",red,per me questo reato che ho commesso a mio paese non hanno il diritto di arrestarlo perché ho tutte le documentazioni e le prove che io non centro niente anche il fratello della vittima mi ha fatto una dichiarazione al consolato tunisia che io sono innocente ma ormai sono definitivo il mio avvocato non può fare niente,red,commento,True,1,False
3279,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,faccio autocritica, non giudico gli altri,,commento,S,RD,"('red', 3, 1)",red,faccio autocritica,False,0,False
3280,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,comunque è dalla parte sbagliata,giudizio,S,RD,"('red', 3, 1)",red,comunque è dalla parte sbagliata,red,giudizio,False,0,False
3281,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"è una persona soffrei di tanti problemi, inoltre non è completa mentalmente",sancire,S,RD,"('red', 1, 0)",red,"è una persona soffrei di tanti problemi, inoltre non è completa mentalmente",red,sancire,False,0,False
3282,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"il reato che mi è stato imputato, descrivo l'altra persona che è povero",giudizio,S,RD,"('red', 3, 1)",red,"il reato che mi è stato imputato, descrivo l'altra persona che è povero",red,giudizio,False,0,False
3283,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,perché non nessun reato ma sono stato condannato perché ero vicino al luogo dell'accaduto,commento,S,RD,"('red', 3, 1)",red,perché non nessun reato ma sono stato condannato perché ero vicino al luogo dell'accaduto,red,commento,False,0,False
3284,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"non so cosa dire perché il detenuto è come l'uccello in gabbia, non sa niente, sa solo cantare",commento,S,RD,"('red', 3, 1)",red,"non so cosa dire perché il detenuto è come l'uccello in gabbia, non sa niente, sa solo cantare",red,commento,False,0,False
3285,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,non so scusate per la domanda perché sono detenuto come un uccello in gabbia,commento,S,RD,"('red', 3, 1)",red,non so scusate per la domanda perché sono detenuto come un uccello in gabbia,red,commento,False,0,False
3286,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"non so in questa domanda sono detenuto, sono come un uccello in una gabbia, non batte le ali e canta da solo",commento,S,RD,"('red', 3, 1)",red,"non so in questa domanda sono detenuto, sono come un uccello in una gabbia, non batte le ali e canta da solo",red,commento,True,1,False
3287,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,il reato per il quale sono detenuta descrivo l'altra persona povera perché non questo reato e sono stata condannata,valutazione,S,RD,"('yellow', 5, 5)",yellow,il reato per il quale sono detenuta descrivo l'altra persona povera perché non questo reato e sono stata condannata,yellow,valutazione,False,0,False
3288,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,nella mia salute sto bene,commento,S,RD,"('red', 3, 1)",red,nella mia salute sto bene,red,commento,False,0,False
3289,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"ritengo giusto che, se qualcuno ha fornito nome, cognome e data di nascita fasulli debba essere imprigionato perché non è bello che qualcuno dia i nomi falsi",valutazione,S,RD,"('yellow', 5, 5)",yellow,"ritengo giusto che, se qualcuno ha fornito nome, cognome e data di nascita fasulli debba essere imprigionato perché non è bello che qualcuno dia i nomi falsi",yellow,valutazione,False,0,False
3290,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,secondo me non è giusto che una persona da falsità di cognomi paghi per una persona fatto niente,generalizzazione,S,RD,"('red', 3, 1)",red,secondo me non è giusto che una persona da falsità di cognomi paghi per una persona fatto niente,red,generalizzazione,False,0,False
3291,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,direi di non mai,commento,S,RD,"('red', 3, 1)",red,direi di non mai,red,commento,False,0,False
3292,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,una ladra,giudizio,S,RD,"('red', 3, 1)",red,una ladra,red,giudizio,False,0,False
3293,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"un adulto che ha fatto per la ragazza per cui ha falsificato documenti, ha avuto una denuncia false",descrizione,S,RD,"('green', 0, 1)",green,"un adulto che ha fatto per la ragazza per cui ha falsificato documenti, ha avuto una denuncia false",green,descrizione,True,1,False
3294,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"una persona troppo brava e un'altra gli è andata contro e non la capisce e quindi per forza questa persona deve sfogarsi, va fuori di testa e può ucciderlo.",giustificazione,S,RD,"('red', 4, 1)",red,"una persona troppo brava e un'altra gli è andata contro e non la capisce e quindi per forza questa persona deve sfogarsi, va fuori di testa e può ucciderlo.",red,giustificazione,True,1,False
3295,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,Una persona perso la pazienza perché non è capita.,causa,S,RD,"('red', 2, 1)",red,Una persona perso la pazienza perché non è capita.,red,causa,False,0,False
3296,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"una persona rubato un portafoglio, ha trovato un po' di soldi, documenti",descrizione,S,RD,"('green', 0, 1)",green,"una persona rubato un portafoglio, ha trovato un po' di soldi, documenti",green,descrizione,True,1,False
3297,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,che prima di commettere un reato deve pensare alle conseguenze,commento,S,RD,"('red', 3, 1)",red,che prima di commettere un reato deve pensare alle conseguenze,red,commento,False,0,False
3298,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,ha fatto male.,sancire,S,RD,"('red', 1, 0)",red,ha fatto male.,red,sancire,False,0,False
3299,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,È una persona deve cambiare attegiamento quando esce,prescrizione,S,RD,"('yellow', 4, 4)",yellow,È una persona deve cambiare attegiamento quando esce,yellow,prescrizione,False,0,False
3300,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"per quanto riguarda me è una persona merita (tutto) e uno che non ha coscienza pulita forse, per fare un reato del genere non ci saranno i motivi",giudizio,S,RD,"('red', 3, 1)",red,"per quanto riguarda me è una persona merita (tutto) e uno che non ha coscienza pulita forse, per fare un reato del genere non ci saranno i motivi",red,giudizio,False,0,False
3301,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,per niente al mondo con passato può rieducare o odiare quello che ha commesso.,sancire,S,RD,"('red', 1, 0)",red,per niente al mondo con passato può rieducare o odiare quello che ha commesso.,red,sancire,True,1,False
3302,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"io non, ma mi hanno ingiustamente perché sono albanese! Io nella mia ho sempre lavorato onestamente, ma qui in italia non basta perché ci sono i pregiudizi per noi albanesi.",commento,S,RD,"('red', 3, 1)",red,"io non, ma mi hanno ingiustamente perché sono albanese! Io nella mia ho sempre lavorato onestamente, ma qui in italia non basta perché ci sono i pregiudizi per noi albanesi.",red,commento,False,0,False
3303,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,"Io le persone che hanno reati come questo che mi hanno li giudico male, però non abbandonare e non condannare pesantemente perchè così si rivinano per sempre ed è la società che paga conseguenze",contrapposizione,S,RD,"('red', 6, 4)",red,"Io le persone che hanno reati come questo che mi hanno li giudico male, però non abbandonare e non condannare pesantemente perchè così si rivinano per sempre ed è la società che paga conseguenze",red,contrapposizione,False,0,False
3304,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,secondo me la persona che ripete lo stesso reato è abituata a passare la vita in carcere,generalizzazione,S,RD,"('red', 3, 1)",red,secondo me la persona che ripete lo stesso reato è abituata a passare la vita in carcere,red,generalizzazione,False,0,False
3305,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,è una persona ci ha pensato due volte su prima di compiere quel reato,sancire,S,RD,"('red', 1, 0)",red,è una persona ci ha pensato due volte su prima di compiere quel reato,red,sancire,True,1,False
3306,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,una persona o che è stata a sbagliare,sancire,S,RD,"('red', 1, 0)",red,una persona o che è stata a sbagliare,red,sancire,False,0,False
3307,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,una persona,generalizzazione,S,RD,"('red', 3, 1)",red,una persona,red,generalizzazione,True,1,False
3308,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,normale,giudizio,S,RD,"('red', 3, 1)",red,normale,red,giudizio,False,0,False
3309,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrizione,disperata,giudizio,S,RD,"('red', 3, 1)",red,disperata,red,giudizio,False,0,False
