,TESTO DELLA DOMANDA,REPERTORIO DELLA DOMANDA,STRALCIO,DENOMINAZIONE SENIOR,DENOMINAZIONE JUNIOR
4144,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,come-tutti-gli-altri,sancire,sancire
4145,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"come 1-persona-norm , semplice e tranquilla",GIUDIZIO,sancire
4146,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"sincero , ottimista",GIUDIZIO,sancire
4147,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,che svolge-suo-lavoro,sancire,sancire
4148,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,1-persona-norm,GIUDIZIO,sancire
4149,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"sincero , ottimista , altruista , simpatico",GIUDIZIO,sancire
4150,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4151,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,un-bravo-detenuto istruito,GIUDIZIO,GIUDIZIO
4152,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,educato gentile,GIUDIZIO,sancire
4153,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,educato calmo tranquillo,GIUDIZIO,sancire
4154,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,1-persona timida,GIUDIZIO,sancire
4155,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,sono-bravo-ragazzo pensa-cosi,GIUDIZIO,sancire
4156,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"nn-impor-che-sesso sia , l' importante-E-che sia-Utile e rispetti-detenuto e valuta-sua-situaz 
",COMMENTO,COMMENTO
4157,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,sono-bravo-ragazzo,GIUDIZIO,sancire
4158,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,un-buon-detenuto piu-istruzione,GIUDIZIO,GIUDIZIO
4159,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,tranquillo,GIUDIZIO,sancire
4160,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,tranquillo,GIUDIZIO,sancire
4161,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,quasi-uguale come-un-deten-ital,sancire,sancire
4162,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4163,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,tranquilla,GIUDIZIO,sancire
4164,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4165,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"direbbe-che-sono pronta al reinserimento nella-societa 
",sancire,sancire
4166,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,tranquilla,GIUDIZIO,sancire
4167,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"un-bravo-detenuto , istruito",GIUDIZIO,sancire
4168,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,1-persona educata e tranquilla,GIUDIZIO,sancire
4169,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"penso-che mi-descriverebbe un bel-ragazzo che sta-pass-brut-mom nella sua-vita 
",OPINIONE,OPINIONE
4170,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,bisognerebbe chiederle,COMMENTO,COMMENTO
4171,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,persona-normale e sana,GIUDIZIO,sancire
4172,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,esemplare,GIUDIZIO,sancire
4173,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"questo E il suo-pens-profession , che dipendera dalla buona-impr o 
cattiva-impr lasciata 
",COMMENTO,COMMENTO
4174,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-so,NON RISPOSTA,NON RISPOSTA
4175,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"penso-che mi-descriverebbe come 1-persona colta ed interessante 
",OPINIONE,OPINIONE
4176,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4177,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4178,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4179,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,un-detenuto bravo E-un-bravo .,GIUDIZIO,GIUDIZIO
4180,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-so,NON RISPOSTA,NON RISPOSTA
4181,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"dipende dal nostro-comportamento 
se-E-1-pers-attiva merita tutto 
",COMMENTO,COMMENTO
4182,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,dipende dalla personalita della-persona,COMMENTO,COMMENTO
4183,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,lo-descrivo come uno-che-si-impegna .,COMMENTO,COMMENTO
4184,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,che sono gentile ed educato,GIUDIZIO,sancire
4185,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,normale,GIUDIZIO,sancire
4186,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,normale,GIUDIZIO,sancire
4187,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,che sono brave-ragazze,COMMENTO,COMMENTO
4188,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,normale,GIUDIZIO,sancire
4189,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"per-quanto-mi-riguarda Sono-tutti-bravi con-me , a-parte-che 
sono-noto-da-loro , m-vogl-gran-benequesto lo-posso-dire tranquillamente 
",COMMENTO,COMMENTO
4190,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,E-normale,GIUDIZIO,sancire
4191,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,normale,GIUDIZIO,sancire
4192,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,lavora-bene,GIUDIZIO,COMMENTO
4193,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"E probabile che mi-descriva un-detenuto che 
nn-st-aiut-da-condiz
",POSSIBILITÀ,POSSIBILITÀ
4194,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"ci-sono Alcune che ti-descrivono come detenuto nn-aiut-da-condiz della 
tua-vita e c-E chi ti-considera come 1-persona delinquente e non-giusta nella-societa , questo 
x-quanto-riguarda il 
sesso-Femminile 
",DESCRIZIONE,DESCRIZIONE
4195,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,un-lavoro-ottimo,COMMENTO,COMMENTO
4196,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,normale,GIUDIZIO,sancire
4197,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"E-normale , ci-aiutano",COMMENTO,COMMENTO
4198,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,nn-c-E-ness-differ,COMMENTO,COMMENTO
4199,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,molto normale,GIUDIZIO,GIUDIZIO
4200,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,una-cosa normale,COMMENTO,COMMENTO
4201,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4202,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,nn-sapr-descriverl,NON RISPOSTA,NON RISPOSTA
4203,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,nn-poss-legg-s-pens,NON RISPOSTA,NON RISPOSTA
4204,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4205,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4206,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,prende-cura di-noi,COMMENTO,COMMENTO
4207,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,come un ragazzo normale,GIUDIZIO,sancire
4208,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-so,NON RISPOSTA,NON RISPOSTA
4209,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so posso immaginare che opinione avrebbe per noi,NON RISPOSTA,NON RISPOSTA
4210,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,brava,GIUDIZIO,GIUDIZIO
4211,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,normale,GIUDIZIO,sancire
4212,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,come 1-pers-norm,sancire,sancire
4213,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4214,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"di aver-tant-pazien , non-ci-sono-speranz per uscire-prima in-affidamento o in-permesso 
",COMMENTO,COMMENTO
4215,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,che sono-1-persona molto-rispettosa,GIUDIZIO,sancire
4216,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"tranquilla e rispettosa , educata",GIUDIZIO,sancire
4217,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,rispettosa,GIUDIZIO,sancire
4218,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,rispettosa,GIUDIZIO,sancire
4219,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"direbbe-che-sono 1-persona molto-tranquilla, che so-viv-in-comunit , che ho tanto rispetto-x-le-pers",sancire,sancire
4220,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,ognuno fa-il-pr-lav e basta,COMMENTO,COMMENTO
4221,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-so,NON RISPOSTA,NON RISPOSTA
4222,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"nn-sn-cond-pot-risp , devo prima 
conosc-profil-del-lav prima-di 
esprim-1-giudizio

",NON RISPOSTA,NON RISPOSTA
