,Unnamed: 0,Unnamed: 0.1,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
940,940,940,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"primo il medico psichiatra, la salute in generale la parte materiale spirituale ",descrizione,J,Mix,"('green', 0, 1)",green,"primo il medico psichiatra, la salute in generale la parte materiale spirituale ",green,descrizione,True,2,True
941,941,941,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,disgustoso ,giudizio,J,Mix,"('red', 3, 1)",red,disgustoso ,red,giudizio,True,2,True
942,942,942,Come ti descriverai una volta uscito dal carcere?,Descrizione,il giorno pia bello della mia ,commento,J,Mix,"('red', 3, 1)",red,il giorno pia bello della mia ,red,commento,True,2,True
943,943,943,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,niente perche fanno di un erba un fascio ,giustificazione,J,Mix,"('red', 4, 1)",red,niente perche fanno di un erba un fascio ,red,giustificazione,True,2,True
944,944,944,Come descriverebbe una persona che “gode di salute”?,Descrizione,sano di mente e sano nel fisico ,giudizio,J,Mix,"('red', 3, 1)",red,sano di mente e sano nel fisico ,red,giudizio,True,2,True
945,945,945,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,bisognerebbe chiederle ,commento,J,Mix,"('red', 3, 1)",red,bisognerebbe chiederle ,red,commento,True,2,True
946,946,946,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,come scuole attivita sportive ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,come scuole attivita sportive ,yellow,specificazione,True,2,True
947,947,947,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,penso che una persona reato sarà simile a me almeno penso ,opinione,J,Mix,"('red', 5, 3)",red,penso che una persona reato sarà simile a me almeno penso ,red,opinione,True,2,True
948,948,948,Come descriverebbe una persona che “gode di salute”?,Descrizione,"a livello psichico: non a disagio non sofferente con buone risorse di adattamento, in possesso di meccanismi di difesa maturi soprattutto non aggressivi, capacita di controllare le tensioni e le pulsioni, soddisfacente integrazione nel gruppo ",giudizio,J,Mix,"('red', 3, 1)",red,"a livello psichico: non a disagio non sofferente con buone risorse di adattamento, in possesso di meccanismi di difesa maturi soprattutto non aggressivi, capacita di controllare le tensioni e le pulsioni, soddisfacente integrazione nel gruppo ",red,giudizio,True,2,True
949,949,949,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,e e e e 049 innocenza assoluta ,sancire,J,Mix,"('red', 1, 0)",red,e e e e 049 innocenza assoluta ,red,sancire,True,2,True
950,950,950,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non so ,giustificazione,J,Mix,"('red', 4, 1)",red,non so ,red,giustificazione,True,2,True
951,951,951,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,perche qui in preg dicevano che quella cosa esiste ,sancire,J,Mix,"('red', 1, 0)",red,perche qui in preg dicevano che quella cosa esiste ,red,sancire,True,2,True
952,952,952,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,mai usato ,non_risposta,J,Mix,"('red', 3, 1)",red,mai usato ,red,non_risposta,True,2,True
953,953,953,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"iscrizione sent edera firma 
psicotera sost tentativi di interi comunità 
segnalazione ai centri accigli 
segnalazione al volontario ",descrizione,J,Mix,"('green', 0, 1)",green,"iscrizione sent edera firma 
psicotera sost tentativi di interi comunità 
segnalazione ai centri accigli 
segnalazione al volontario ",green,descrizione,True,2,True
954,954,954,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,vengono segnalate sent e tossici e alcoldipendenti e al fine di svolgere un lavoro atto ad alleviare la problematica e tutto cio accade a causa di un modulo da compilare da parte del santorio dello istituito ,commento,J,Mix,"('red', 3, 1)",red,vengono segnalate sent e tossici e alcoldipendenti e al fine di svolgere un lavoro atto ad alleviare la problematica e tutto cio accade a causa di un modulo da compilare da parte del santorio dello istituito ,red,commento,True,2,True
955,955,955,Come ti descriveresti prima di entrare in carcere?,Descrizione,prima di entrare in carcere ero felice perche ho avuto un figlio che ha cambiato tutta la nostra vita pero come ho avuto problema con la giustizia in passato mi hanno mio figlio ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,prima di entrare in carcere ero felice perche ho avuto un figlio che ha cambiato tutta la nostra vita pero come ho avuto problema con la giustizia in passato mi hanno mio figlio ,yellow,valutazione,True,2,True
956,956,956,Come descriverebbe una persona che “gode di salute”?,Descrizione,individuare nel dialogo segni di progetti per il futuro ,sancire,J,Mix,"('red', 1, 0)",red,individuare nel dialogo segni di progetti per il futuro ,red,sancire,True,2,True
957,957,957,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,anche se a me non gara ,opinione,J,Mix,"('red', 5, 3)",red,anche se a me non gara ,red,opinione,True,2,True
958,958,958,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,grazie a chi mi ha aiuto ,opinione,J,Mix,"('red', 5, 3)",red,grazie a chi mi ha aiuto ,red,opinione,True,2,True
959,959,959,Come ti descriveresti prima di entrare in carcere?,Descrizione,molto difficile ,giudizio,J,Mix,"('red', 3, 1)",red,molto difficile ,red,giudizio,True,2,True
960,960,960,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,desiderata ,giudizio,J,Mix,"('red', 3, 1)",red,desiderata ,red,giudizio,True,2,True
961,961,961,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,semilibertà comunità ,giudizio,J,Mix,"('red', 3, 1)",red,semilibertà comunità ,red,giudizio,True,2,True
962,962,962,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,perche quella strada di rovina ,causa,J,Mix,"('red', 2, 1)",red,perche quella strada di rovina ,red,causa,True,2,True
963,963,963,Come ti descriveresti prima di entrare in carcere?,Descrizione,allegra e attiva e lavoratrice ,descrizione,J,Mix,"('green', 0, 1)",green,allegra e attiva e lavoratrice ,green,descrizione,True,2,True
964,964,964,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,dalla direttrice ,descrizione,J,Mix,"('green', 0, 1)",green,dalla direttrice ,green,descrizione,True,2,True
965,965,965,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,e prese una doma sprite questa e un opinione personale ,giudizio,J,Mix,"('red', 3, 1)",red,e prese una doma sprite questa e un opinione personale ,red,giudizio,True,2,True
966,966,966,Come ti descriveresti prima di entrare in carcere?,Descrizione,mi iona sentita male e sono stata in solamente una mese ,implicazione,J,Mix,"('red', 9, 7)",red,mi iona sentita male e sono stata in solamente una mese ,red,implicazione,True,2,True
967,967,967,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,ci sono due ore per giocare solamente e ,giudizio,J,Mix,"('red', 3, 1)",red,ci sono due ore per giocare solamente e ,red,giudizio,True,2,True
968,968,968,Come ti descriverai una volta uscito dal carcere?,Descrizione,con un pot di odio perche credo sia ingiusto andare in carcere senza aver fatto niente ,giustificazione,J,Mix,"('red', 4, 1)",red,con un pot di odio perche credo sia ingiusto andare in carcere senza aver fatto niente ,red,giustificazione,True,2,True
969,969,969,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,penso che mi descriverebbe come 1 persona colta ed interessante e ,opinione,J,Mix,"('red', 5, 3)",red,penso che mi descriverebbe come 1 persona colta ed interessante e ,red,opinione,True,2,True
970,970,970,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non uso ,non_risposta,J,Mix,"('red', 3, 1)",red,non uso ,red,non_risposta,True,2,True
971,971,971,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona in buone condizioni ,giudizio,J,Mix,"('red', 3, 1)",red,una persona in buone condizioni ,red,giudizio,True,2,True
972,972,972,Come descriverebbe una persona che “gode di salute”?,Descrizione,vedere definizione organizzazione mondiale santa ,considerazione,J,Mix,"('green', 3, 5)",green,vedere definizione organizzazione mondiale santa ,green,considerazione,True,2,True
973,973,973,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,non ho tess problema ,non_risposta,J,Mix,"('red', 3, 1)",red,non ho tess problema ,red,non_risposta,True,2,True
974,974,974,Come descriverebbe una persona che “gode di salute”?,Descrizione,che segua tutto il cammino per il trattamento in modo positivo usufruendo delle possibilità ditegli ,sancire,J,Mix,"('red', 1, 0)",red,che segua tutto il cammino per il trattamento in modo positivo usufruendo delle possibilità ditegli ,red,sancire,True,2,True
975,975,975,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,le porte aperte ila palesava per poter fare dello sporte il teatro il lavoro ila scuola ila chiesa ecc ,sancire,J,Mix,"('red', 1, 0)",red,le porte aperte ila palesava per poter fare dello sporte il teatro il lavoro ila scuola ila chiesa ecc ,red,sancire,True,2,True
976,976,976,Come ti descriveresti prima di entrare in carcere?,Descrizione,mi dichiaravo un buon ragazzo ed un bravo padre di famiglia ,giudizio,J,Mix,"('red', 3, 1)",red,mi dichiaravo un buon ragazzo ed un bravo padre di famiglia ,red,giudizio,True,2,True
977,977,977,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,mi sento meno in preg ,non_risposta,J,Mix,"('red', 3, 1)",red,mi sento meno in preg ,red,non_risposta,True,2,True
978,978,978,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non posso affermarlo  ,giustificazione,J,Mix,"('red', 4, 1)",red,non posso affermarlo  ,red,giustificazione,True,2,True
979,979,979,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,e maggiori spazi e tempi per parlare conoscersi e socializzare ,descrizione,J,Mix,"('green', 0, 1)",green,e maggiori spazi e tempi per parlare conoscersi e socializzare ,green,descrizione,True,2,True
980,980,980,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,ma torna questo sempre alla fortuna e le condizioni che non hanno aiutato ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,ma torna questo sempre alla fortuna e le condizioni che non hanno aiutato ,yellow,specificazione,True,2,True
981,981,981,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,la rieducazione i magistrati ila sorveglianza ,non_risposta,J,Mix,"('red', 3, 1)",red,la rieducazione i magistrati ila sorveglianza ,red,non_risposta,True,2,True
982,982,982,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,il contrario di quello scritto ,non_risposta,J,Mix,"('red', 3, 1)",red,il contrario di quello scritto ,red,non_risposta,True,2,True
983,983,983,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,per me le unica cosa positiva e la lingua perche parlano bene le inglese ,commento,J,Mix,"('red', 3, 1)",red,per me le unica cosa positiva e la lingua perche parlano bene le inglese ,red,commento,True,2,True
984,984,984,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,come una persona ,generalizzazione,J,Mix,"('red', 3, 1)",red,come una persona ,red,generalizzazione,True,2,True
