,Unnamed: 0,Unnamed: 0.1,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
2081,2081,2081,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,e che non ripetere questo ,previsione,J,Mix,"('red', 5, 4)",red,e che non ripetere questo ,red,previsione,False,0,False
2082,2082,2082,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,possano service ,generalizzazione,J,Mix,"('red', 3, 1)",red,possano service ,red,generalizzazione,False,0,False
2083,2083,2083,Come descriverebbe una persona che “gode di salute”?,Descrizione,manifesti un discreto equilibri psicologici buone relazioni interpersonali ,giudizio,J,Mix,"('red', 3, 1)",red,manifesti un discreto equilibri psicologici buone relazioni interpersonali ,red,giudizio,False,0,False
2084,2084,2084,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,perche sono integrate abbastanza bene ,generalizzazione,J,Mix,"('red', 3, 1)",red,perche sono integrate abbastanza bene ,red,generalizzazione,False,0,False
2085,2085,2085,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,non lo so ,giustificazione,J,Mix,"('red', 4, 1)",red,non lo so ,red,giustificazione,False,0,False
2086,2086,2086,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perche dovrebbero essere pia costanti voglio dire e difficile ,descrizione,J,Mix,"('green', 0, 1)",green,perche dovrebbero essere pia costanti voglio dire e difficile ,green,descrizione,False,0,False
2087,2087,2087,Come ti descriveresti prima di entrare in carcere?,Descrizione,re e vivevo bene e vivevo con gli italiano ,sancire,J,Mix,"('red', 1, 0)",red,re e vivevo bene e vivevo con gli italiano ,red,sancire,False,0,False
2088,2088,2088,Come descriverebbe una persona che “gode di salute”?,Descrizione,"strutturato capace di rispondere con lucidata ad un esame di realta e di rielaborare, anche aiutato un progetto di crescita personale ",descrizione,J,Mix,"('green', 0, 1)",green,"strutturato capace di rispondere con lucidata ad un esame di realta e di rielaborare, anche aiutato un progetto di crescita personale ",green,descrizione,False,0,False
2089,2089,2089,Come descriverebbe una persona che “gode di salute”?,Descrizione,in una situazione di benessere psicofisico ,giudizio,J,Mix,"('red', 3, 1)",red,in una situazione di benessere psicofisico ,red,giudizio,False,0,False
2090,2090,2090,Come si descriverebbe come persona straniera detenuta,Descrizione,non lo so ,non_risposta,J,Mix,"('red', 3, 1)",red,non lo so ,red,non_risposta,False,0,False
2091,2091,2091,Come descriverebbe una persona che “gode di salute”?,Descrizione,fortunata ,giudizio,J,Mix,"('red', 3, 1)",red,fortunata ,red,giudizio,False,0,False
2092,2092,2092,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,no ,non_risposta,J,Mix,"('red', 3, 1)",red,no ,red,non_risposta,False,0,False
2093,2093,2093,Come ti descriveresti prima di entrare in carcere?,Descrizione,non sono organizzate attivita odi ordinamento tra scuola e amministrazione penitenziaria. e ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,non sono organizzate attivita odi ordinamento tra scuola e amministrazione penitenziaria. e ,yellow,valutazione,False,0,False
2094,2094,2094,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,non so ,giudizio,J,Mix,"('red', 3, 1)",red,non so ,red,giudizio,False,0,False
2095,2095,2095,Come descriverebbe una persona che “gode di salute”?,Descrizione,"fisica
psichica
morale ",generalizzazione,J,Mix,"('red', 3, 1)",red,"fisica
psichica
morale ",red,generalizzazione,False,0,False
2096,2096,2096,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,chi sono detenuto ,sancire,J,Mix,"('red', 1, 0)",red,chi sono detenuto ,red,sancire,True,1,False
2097,2097,2097,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,per bene ,giudizio,J,Mix,"('red', 3, 1)",red,per bene ,red,giudizio,True,1,False
2098,2098,2098,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,come 1 persona norma ,giudizio,J,Mix,"('red', 3, 1)",red,come 1 persona norma ,red,giudizio,False,0,False
2099,2099,2099,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,le leggi per me dovrebbero essere tali e non a discrezione di questo o di quel magistrato di turno ,opinione,J,Mix,"('red', 5, 3)",red,le leggi per me dovrebbero essere tali e non a discrezione di questo o di quel magistrato di turno ,red,opinione,False,0,False
2100,2100,2100,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non uso e non lo so ,non_risposta,J,Mix,"('red', 3, 1)",red,non uso e non lo so ,red,non_risposta,True,1,False
2101,2101,2101,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,normale ,giudizio,J,Mix,"('red', 3, 1)",red,normale ,red,giudizio,False,0,False
2102,2102,2102,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,bisogna vedere le circostanza ,commento,J,Mix,"('red', 3, 1)",red,bisogna vedere le circostanza ,red,commento,True,1,False
2103,2103,2103,Come ti descriveresti prima di entrare in carcere?,Descrizione,una persona come quale italiano con problemi e cercano di migliorare la condizione di vita della mia ,confronto,J,Mix,"('red', 6, 4)",red,una persona come quale italiano con problemi e cercano di migliorare la condizione di vita della mia ,red,confronto,True,1,False
2104,2104,2104,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,dico e sezioni perche loro sono molto pia numerosi di noi ,giustificazione,J,Mix,"('red', 4, 1)",red,dico e sezioni perche loro sono molto pia numerosi di noi ,red,giustificazione,False,0,False
2105,2105,2105,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,dato che le universita un ed si occupava di chi voleva seguire una carriera universitario ,non_risposta,J,Mix,"('red', 3, 1)",red,dato che le universita un ed si occupava di chi voleva seguire una carriera universitario ,red,non_risposta,False,0,False
2106,2106,2106,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,il lavoro in prima base per poter guadagnare ed essere pia indipendente ,riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,il lavoro in prima base per poter guadagnare ed essere pia indipendente ,green,riferimento_obiettivo,False,0,False
2107,2107,2107,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,attivita sportiva (palestra) colloqui con gli operatori colloqui con il direttore in un ufficio non dentro ad uno sgabuzzino ,giudizio,J,Mix,"('red', 3, 1)",red,attivita sportiva (palestra) colloqui con gli operatori colloqui con il direttore in un ufficio non dentro ad uno sgabuzzino ,red,giudizio,False,0,False
2108,2108,2108,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non so ,non_risposta,J,Mix,"('red', 3, 1)",red,non so ,red,non_risposta,False,0,False
2109,2109,2109,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ne sono a conosce t i mimi come qui in caro ,descrizione,J,Mix,"('green', 0, 1)",green,ne sono a conosce t i mimi come qui in caro ,green,descrizione,False,0,False
2110,2110,2110,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,qui non ci sono molte attivita da fare e molte cose ancora ,commento,J,Mix,"('red', 3, 1)",red,qui non ci sono molte attivita da fare e molte cose ancora ,red,commento,False,0,False
2111,2111,2111,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non lo sop penso che tutti facciamo errori ma io ne faccio sempre ,commento,J,Mix,"('red', 3, 1)",red,non lo sop penso che tutti facciamo errori ma io ne faccio sempre ,red,commento,True,1,False
2112,2112,2112,Come descriverebbe una persona che “gode di salute”?,Descrizione,la condizione di benessere correlati alla possibilità di poter sfruttare al meglio ogni risorsa mentali e risorsa fisica ottenendo performance ottima ,sancire,J,Mix,"('red', 1, 0)",red,la condizione di benessere correlati alla possibilità di poter sfruttare al meglio ogni risorsa mentali e risorsa fisica ottenendo performance ottima ,red,sancire,True,1,False
2113,2113,2113,Come descriverebbe una persona che “gode di salute”?,Descrizione,che ha voglia di vivere ,giudizio,J,Mix,"('red', 3, 1)",red,che ha voglia di vivere ,red,giudizio,False,0,False
2114,2114,2114,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,attivita culturale ,sancire,J,Mix,"('red', 1, 0)",red,attivita culturale ,red,sancire,False,0,False
2115,2115,2115,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,mahammed sta bene di salute e 1 persona gentile e ,sancire,J,Mix,"('red', 1, 0)",red,mahammed sta bene di salute e 1 persona gentile e ,red,sancire,False,0,False
2116,2116,2116,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non so ,non_risposta,J,Mix,"('red', 3, 1)",red,non so ,red,non_risposta,False,0,False
2117,2117,2117,Come descriverebbe una persona che “gode di salute”?,Descrizione,in armonia corpo e psiche e sta bene psicologicamente ,giudizio,J,Mix,"('red', 3, 1)",red,in armonia corpo e psiche e sta bene psicologicamente ,red,giudizio,False,0,False
2118,2118,2118,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non si descrivere una persona che non si conosce ,non_risposta,J,Mix,"('red', 3, 1)",red,non si descrivere una persona che non si conosce ,red,non_risposta,False,0,False
2119,2119,2119,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,se ci e quello ci e tutto ,sancire,J,Mix,"('red', 1, 0)",red,se ci e quello ci e tutto ,red,sancire,False,0,False
2120,2120,2120,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,aumentare i benefici ed applicare come premio evidenziando il merito al buon comportamento ,giudizio,J,Mix,"('red', 3, 1)",red,aumentare i benefici ed applicare come premio evidenziando il merito al buon comportamento ,red,giudizio,False,0,False
2121,2121,2121,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,no so ma credo nessuna ,giustificazione,J,Mix,"('red', 4, 1)",red,no so ma credo nessuna ,red,giustificazione,True,1,False
2122,2122,2122,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non lo so ,non_risposta,J,Mix,"('red', 3, 1)",red,non lo so ,red,non_risposta,False,0,False
2123,2123,2123,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,contatti attraverso i colloqui ,generalizzazione,J,Mix,"('red', 3, 1)",red,contatti attraverso i colloqui ,red,generalizzazione,False,0,False
2124,2124,2124,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,niente si può fare per integrare stranieri ed italiano ,sancire,J,Mix,"('red', 1, 0)",red,niente si può fare per integrare stranieri ed italiano ,red,sancire,False,0,False
2125,2125,2125,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perche tanti hanno bisogno anche di parlare
che sia anche bravo ad ascoltare non solo per passare il tempo e per chiedergli abbocca quando uno chiede di avere un pot di
sostegno morale ",giudizio,J,Mix,"('red', 3, 1)",red,"perche tanti hanno bisogno anche di parlare
che sia anche bravo ad ascoltare non solo per passare il tempo e per chiedergli abbocca quando uno chiede di avere un pot di
sostegno morale ",red,giudizio,True,1,False
