,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
2343,2343,1051,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,Lui che era sempre terrorizzato anche solo a entrare in ospedale e trovare qualcuno. ,conferma,J,Mix,"('red', 2, 1)",red,Lui che era sempre terrorizzato anche solo a entrare in ospedale e trovare qualcuno. ,red,conferma,True,2,True
2344,2344,1051,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,7 giorni di casco cpap ed è morto. ,descrizione,J,Mix,"('green', 0, 1)",green,7 giorni di casco cpap ed è morto. ,green,descrizione,True,2,True
2345,2345,1051,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,A parte un’infermiera che mi aveva fatto sapere qualcosa i primi giorni in pronto soccorso mai una telefonata dai dottori… poi è grave.. sempre su telefonate nostre continue per aver almeno 1 informazione ogni 2 giorni Obbligo di cremazione. Mai visto nemmeno da morto.,sancire,J,Mix,"('red', 1, 0)",red,A parte un’infermiera che mi aveva fatto sapere qualcosa i primi giorni in pronto soccorso mai una telefonata dai dottori… poi è grave.. sempre su telefonate nostre continue per aver almeno 1 informazione ogni 2 giorni Obbligo di cremazione. Mai visto nemmeno da morto.,red,sancire,True,2,True
2346,2346,1051,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,Non so se sia più dolore o rabbia. Ma ancora non ci credo.. mi pare un incubo. ,giudizio,J,Mix,"('red', 3, 1)",red,Non so se sia più dolore o rabbia. Ma ancora non ci credo.. mi pare un incubo. ,red,giudizio,True,2,True
2347,2347,1051,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,Morire cosi senza nemmeno dirgli un ti voglio bene…,generalizzazione,J,Mix,"('red', 3, 1)",red,Morire cosi senza nemmeno dirgli un ti voglio bene…,red,generalizzazione,True,2,True
2348,2348,1052,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,Reduce da un ricovero volontario di 2 mesi al Parco dei Tigli per depressione maggiore ricorrente e sono stata presa in carico dalla dott.ssa G. in cui riponevo fiducia essendo una persona conosciuta dalla psichiatria che mi aveva in cura.,descrizione,J,Mix,"('green', 0, 1)",green,Reduce da un ricovero volontario di 2 mesi al Parco dei Tigli per depressione maggiore ricorrente e sono stata presa in carico dalla dott.ssa G. in cui riponevo fiducia essendo una persona conosciuta dalla psichiatria che mi aveva in cura.,green,descrizione,True,2,True
2349,2349,1052,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,Ero inizialmente molto ansiosa ma dopo la prima visita mi sono sentita al sicuro.,confronto,J,Mix,"('red', 6, 4)",red,Ero inizialmente molto ansiosa ma dopo la prima visita mi sono sentita al sicuro.,red,confronto,True,2,True
2350,2350,1053,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,ascolta e segue gli operatori dell CSM,sancire,J,Mix,"('red', 1, 0)",red,ascolta e segue gli operatori dell CSM,red,sancire,True,2,True
2351,2351,1054,Come descriverebbe una violenza sessuale?,descrizione,per questo nel 1992 i genitori decidono di trasferirsi a F. (RM) con l'intento di prospettare un futuro migliore a lui e ai suoi due fratelli minori. ,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,per questo nel 1992 i genitori decidono di trasferirsi a F. (RM) con l'intento di prospettare un futuro migliore a lui e ai suoi due fratelli minori. ,red,dichiarazione_intenti,True,2,True
2352,2352,1054,Come descriverebbe una violenza sessuale?,descrizione,"Il C. ricorda come difficile la sua crescita all'interno del nucleo in cui il rapporto con il padre, persona descritta come rigida, era segnato da forte conflittualità, ed in cui non si sentiva accolto affettivamente neppure da parte della madre.",descrizione,J,Mix,"('green', 0, 1)",green,"Il C. ricorda come difficile la sua crescita all'interno del nucleo in cui il rapporto con il padre, persona descritta come rigida, era segnato da forte conflittualità, ed in cui non si sentiva accolto affettivamente neppure da parte della madre.",green,descrizione,True,2,True
2353,2353,1054,Come descriverebbe una violenza sessuale?,descrizione,Il ruolo di vicinanza affettiva era rivestito dalla nonna cui è rimasto sempre legato nel ,sancire,J,Mix,"('red', 1, 0)",red,Il ruolo di vicinanza affettiva era rivestito dalla nonna cui è rimasto sempre legato nel ,red,sancire,True,2,True
2354,2354,1054,Come descriverebbe una violenza sessuale?,descrizione,tempo e per la perdita della quale ha sofferto fortemente. ,causa,J,Mix,"('red', 2, 1)",red,tempo e per la perdita della quale ha sofferto fortemente. ,red,causa,True,2,True
2355,2355,1054,Come descriverebbe una violenza sessuale?,descrizione,"In questo periodo conosce la sig.ra L. Antonietta,che sposa dopo tre mesi di frequentazione. ",descrizione,J,Mix,"('green', 0, 1)",green,"In questo periodo conosce la sig.ra L. Antonietta,che sposa dopo tre mesi di frequentazione. ",green,descrizione,True,2,True
2356,2356,1054,Come descriverebbe una violenza sessuale?,descrizione,attualmente affidata in prova al servizio sociale,sancire,J,Mix,"('red', 1, 0)",red,attualmente affidata in prova al servizio sociale,red,sancire,True,2,True
2357,2357,1054,Come descriverebbe una violenza sessuale?,descrizione,"Informazioni: 
Il rapporto con la moglie, si è ridefinito in modo solido e costituisce una fonte di notevole stabilità per la persona. 
",sancire,J,Mix,"('red', 1, 0)",red,"Informazioni: 
Il rapporto con la moglie, si è ridefinito in modo solido e costituisce una fonte di notevole stabilità per la persona. 
",red,sancire,True,2,True
2358,2358,1054,Come descriverebbe una violenza sessuale?,descrizione,"dopo un periodo di rottura conseguente al reato e alla sua depressione,",causa,J,Mix,"('red', 2, 1)",red,"dopo un periodo di rottura conseguente al reato e alla sua depressione,",red,causa,True,2,True
2359,2359,1054,Come descriverebbe una violenza sessuale?,descrizione,"Benché anche la donna abbia condiviso un breve periodo tossicomanico, nel tempo la coppia ha dimostrato di essere capace di superare il problema, ognuno autonomamente, senza il sostegno di servizi e con tempi diversi. ",contrapposizione,J,Mix,"('red', 6, 4)",red,"Benché anche la donna abbia condiviso un breve periodo tossicomanico, nel tempo la coppia ha dimostrato di essere capace di superare il problema, ognuno autonomamente, senza il sostegno di servizi e con tempi diversi. ",red,contrapposizione,True,2,True
2360,2360,1054,Come descriverebbe una violenza sessuale?,descrizione,che allo stato attuale costituiscono un importante riferimento affettivo. ,sancire,J,Mix,"('red', 1, 0)",red,che allo stato attuale costituiscono un importante riferimento affettivo. ,red,sancire,True,2,True
2361,2361,1054,Come descriverebbe una violenza sessuale?,descrizione,Il fratello minore nel 2009 è stato coinvolto in una vicenda di spaccio. ,sancire,J,Mix,"('red', 1, 0)",red,Il fratello minore nel 2009 è stato coinvolto in una vicenda di spaccio. ,red,sancire,True,2,True
2362,2362,1055,Come descriverebbe il coadiuvo che un paziente oncologico può ricevere post-operazione?,descrizione,"I fgli e la moglie, sì",sancire,J,Mix,"('red', 1, 0)",red,"I fgli e la moglie, sì",red,sancire,True,2,True
2363,2363,1056,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,descrizione,"Possono coesistere alcuni
problemi con l’ADHD ",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"Possono coesistere alcuni
problemi con l’ADHD ",yellow,possibilita,True,2,True
2364,2364,1056,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,descrizione,"(es. comportamento oppositivo, disturbo specifico di apprendimento),",specificazione,J,Mix,"('yellow', 1, 1)",yellow,"(es. comportamento oppositivo, disturbo specifico di apprendimento),",yellow,specificazione,True,2,True
2365,2365,1056,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,descrizione,"sebbene spesso si dia priorità diagnostica all’ADHD, non sempre è facile stabilire come Disturbi associati siano in relazione tra loro in uno specifico quadro clinico",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"sebbene spesso si dia priorità diagnostica all’ADHD, non sempre è facile stabilire come Disturbi associati siano in relazione tra loro in uno specifico quadro clinico",yellow,possibilita,True,2,True
2366,2366,1056,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,descrizione,"Per esempio, il DSM-IV indica
che una diagnosi di ADHD non dovrebbe essere fatta se i sintomi dell’iperattività ricorrono nel
contesto di un Disturbo Generalizzato dello Sviluppo, come l’autismo",conferma,J,Mix,"('red', 2, 1)",red,"Per esempio, il DSM-IV indica
che una diagnosi di ADHD non dovrebbe essere fatta se i sintomi dell’iperattività ricorrono nel
contesto di un Disturbo Generalizzato dello Sviluppo, come l’autismo",red,conferma,True,2,True
2367,2367,1056,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,descrizione,"La distinzione diagnostica
serve a stabilire una gerarchia di difficoltà, la quale ha importanti implicazioni per il trattamento.",sancire,J,Mix,"('red', 1, 0)",red,"La distinzione diagnostica
serve a stabilire una gerarchia di difficoltà, la quale ha importanti implicazioni per il trattamento.",red,sancire,True,2,True
2368,2368,1057,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,molto violento e arrabbiato,giudizio,J,Mix,"('red', 3, 1)",red,molto violento e arrabbiato,red,giudizio,True,2,True
2369,2369,1058,Come descriverebbe una violenza sessuale?,descrizione,"La mia storia è di quelle “da manuale”: classica famiglia per bene, tutti bravissime persone. Peccato che dentro ci sia il lupo cattivo, e che questo risponda al nome di “papà”. Mio padre, in uomo fragile, pieno di insicurezze e probabilmente di fobie.",giudizio,J,Mix,"('red', 3, 1)",red,"La mia storia è di quelle “da manuale”: classica famiglia per bene, tutti bravissime persone. Peccato che dentro ci sia il lupo cattivo, e che questo risponda al nome di “papà”. Mio padre, in uomo fragile, pieno di insicurezze e probabilmente di fobie.",red,giudizio,True,2,True
2370,2370,1058,Come descriverebbe una violenza sessuale?,descrizione," Un uomo che però, da bambina, per me era solo un papà cattivo",sancire,J,Mix,"('red', 1, 0)",red," Un uomo che però, da bambina, per me era solo un papà cattivo",red,sancire,True,2,True
2371,2371,1058,Come descriverebbe una violenza sessuale?,descrizione,"grazie anche a mia madre, che non perdeva occasione per rincarare la dose",giustificazione,J,Mix,"('red', 4, 1)",red,"grazie anche a mia madre, che non perdeva occasione per rincarare la dose",red,giustificazione,True,2,True
2372,2372,1058,Come descriverebbe una violenza sessuale?,descrizione,"Papà era violento, nei modi e nei fatti. ",giudizio,J,Mix,"('red', 3, 1)",red,"Papà era violento, nei modi e nei fatti. ",red,giudizio,True,2,True
2373,2373,1058,Come descriverebbe una violenza sessuale?,descrizione,"Quando litigava con mamma (6 giorni su 7), non gli si poteva rivolgere la parola, non si poteva “disturbare papà perché è arrabbiato”. Bestemmie, insulti pesantissimi verso mia madre, urla… questo lo scenario se non quotidiano, quasi. ",sancire,J,Mix,"('red', 1, 0)",red,"Quando litigava con mamma (6 giorni su 7), non gli si poteva rivolgere la parola, non si poteva “disturbare papà perché è arrabbiato”. Bestemmie, insulti pesantissimi verso mia madre, urla… questo lo scenario se non quotidiano, quasi. ",red,sancire,True,2,True
2374,2374,1058,Come descriverebbe una violenza sessuale?,descrizione," E mia mamma per fuggire cosa faceva? Scappava. Scappava in chiesa. Catechismo, coro, pulizie della parrocchia… Con la scusante che essendo tutto volontariato poteva tranquillamente lasciarci soli tutto il tempo che voleva. Stava andando in chiesa, mica a divertirsi, no?
Mia madre non è mai stata sfiorata con dito. Ma noi, io, mio fratello e mia sorella, quante ne abbiamo prese di botte. Perfino il cane, il dolcissimo migliore amico, che veniva preso a calci davanti al mio viso in lacrime, che non potevo gridare “Basta! Smettila!” e restituire quei calci a mio padre come avrei voluto, perché poi ci sarei passata anch’io. Guai a far notare le mie lacrime!!! Sarei stata picchiata ugualmente, come insegnava mamma: “non piangere sennò tua padre ti picchia!”; e guai a scappare nella mia cameretta! Sarei stata inseguita e picchiata anche così.
In questo ambiente penoso riesco a vivere più o meno bene, con la speranza che un giorno mamma e papà avrebbero magari divorziato, e io sarei stata “salva”. Invece no, nulla cambia. ",commento,J,Mix,"('red', 3, 1)",red," E mia mamma per fuggire cosa faceva? Scappava. Scappava in chiesa. Catechismo, coro, pulizie della parrocchia… Con la scusante che essendo tutto volontariato poteva tranquillamente lasciarci soli tutto il tempo che voleva. Stava andando in chiesa, mica a divertirsi, no?
Mia madre non è mai stata sfiorata con dito. Ma noi, io, mio fratello e mia sorella, quante ne abbiamo prese di botte. Perfino il cane, il dolcissimo migliore amico, che veniva preso a calci davanti al mio viso in lacrime, che non potevo gridare “Basta! Smettila!” e restituire quei calci a mio padre come avrei voluto, perché poi ci sarei passata anch’io. Guai a far notare le mie lacrime!!! Sarei stata picchiata ugualmente, come insegnava mamma: “non piangere sennò tua padre ti picchia!”; e guai a scappare nella mia cameretta! Sarei stata inseguita e picchiata anche così.
In questo ambiente penoso riesco a vivere più o meno bene, con la speranza che un giorno mamma e papà avrebbero magari divorziato, e io sarei stata “salva”. Invece no, nulla cambia. ",red,commento,True,2,True
