,TESTO DELLA DOMANDA,REPERTORIO DELLA DOMANDA,STRALCIO,DENOMINAZIONE SENIOR,DENOMINAZIONE JUNIOR
362,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,perche la-prig senza l' opport del trattam-rieduc non-fa-nie-al-deten in tut-temp-pass-all-int della prigione,sancire,GIUDIZIO
4587,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"non c' e motivo , l' ho_fatto perch‚
avevo_bisogno
",GIUSTIFICAZIONE,GIUDIZIO
1508,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,più_pulizia.,sancire,GIUDIZIO
3303,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"Io le persone che hanno reati come questo che mi hanno li giudico male, però non abbandonare e non condannare pesantemente perchè così si rivinano per sempre ed è la società che paga conseguenze",CONTRAPPOSIZIONE,CONTRAPPOSIZIONE
1186,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"non far retrocedere ulteriormente i detenuti 
per_chi è disponibile studiare offre sempre un' opportunità per non_distruggersi completamente 
studiare consente di_far lavorare una_parte dell' individuo che è quella che più li ha portati in_carcere 
l' illegalità è una_scelta culturale - psicologica prima_che sociologica",GIUDIZIO,COMMENTO
4367,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"nessuno non_si interessa di te , da
educatrici a assistenti_sociali
",DERESPONSABILIZZAZIONE,DERESPONSABILIZZAZIONE
4457,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"le persone_che_si comportano normalmente
subiscono l' influsso della pena e non
ripeteranno pi— lo
sbaglio commesso
",PREVISIONE,PREVISIONE
71,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,con il freq-altri-deten ,DESCRIZIONE,DESCRIZIONE
3123,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,che ha un benessere psicofisico,GIUDIZIO,GIUDIZIO
2682,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,"una persona prende abitualmente farmaci legati ad una determinata patologia,",sancire,sancire
4818,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,poco,NON RISPOSTA,NON RISPOSTA
2430,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,e la colpa la società di cui fa partee,DERESPONSABILIZZAZIONE,CAUSA
6907,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,"che riguardi sia gli italiani, sia gli extracomunitari.",SPECIFICAZIONE,SPECIFICAZIONE
4808,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"no, non esistendo i diritti della persona qui in italia ",NON RISPOSTA,NON RISPOSTA
4954,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,che stanno bene insieme,DESCRIZIONE,GENERALIZZAZIONE
2320,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,grazie a dio non ho mai usato queste sostanze,COMMENTO,COMMENTO
2982,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona,GENERALIZZAZIONE,GENERALIZZAZIONE
4593,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"perch‚_sono stato punito con una condanna
lunga nessuno mi ha aiutato ne per i
documenti ne per il
lavoro ne per_niente
",DERESPONSABILIZZAZIONE,DERESPONSABILIZZAZIONE
5029,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,ho girato 11 carceri non è mai accaduto,sancire,NON RISPOSTA
5666,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"
se no il detenuto non_viene mai 
conosciuto in_caso che richiede un beneficio .",CONFERMA,CONFERMA
1502,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"l' organizzazione dei volontari 
i corsi dei lavori manuali 
i colloqui con delle_persone che aiutano nel tirare su il morale 
la biblioteca 
il lavoro (le possi_di_lavorare)",GIUDIZIO,DESCRIZIONE
3613,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"non perché, ha fatto lo stesso reato siamo simili e la fortuna di uno è diversa da quella dell'altro",sancire,sancire
96,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-seguito un-corso dentro 
l' istituto e ho-lavorato per-un-periodo determinato",DESCRIZIONE,DESCRIZIONE
6024,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_so_rispondere,GIUSTIFICAZIONE,NON RISPOSTA
2006,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,032) male,GIUDIZIO,GIUDIZIO
3200,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,la legge sopra tutti giustizia giustizia,COMMENTO,COMMENTO
6405,Come si descriverebbe come persona straniera detenuta,DESCRIZIONE,solo_che la giustizia venga cambiata,GENERALIZZAZIONE,GENERALIZZAZIONE
6339,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,"io il mio sogno che viene il_giorno e esco , io da quattro anni che lavoro in_regola_a ho il permesso di soggiorno ho un figlio e una_moglie e penso_solo e a fare_una_vita con serietà e felicità come_tutte le famiglie italiane e straniere io la mia_moglie e italiana e mio_figlio italiano e difendo l' italia come difendo mio_paese",GENERALIZZAZIONE,GENERALIZZAZIONE
7370,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ero contento e felice perché lavoravo per soddisfare i miei bisogni e,sancire,sancire
6482,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,"farci fare dei corsi professionali,",sancire,sancire
7248,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,normale,DESCRIZIONE,GIUDIZIO
4008,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,come un detenuto rieducabile,sancire,sancire
2271,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non ne uso,NON RISPOSTA,COMMENTO
3038,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona prima psicologicamente ed anche fisicamente che relazioni con altre persone positivamente,sancire,sancire
3905,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,s-tiran-av-cn-moral,COMMENTO,sancire
6615,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,le straniere al proprio paese non in italia l' italia agli italiani,COMMENTO,COMMENTO
4392,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"perch‚ anche_se siamo_chiusi ogni_tanto ti
senti vivo e rimane_sempre_la_speranza
",COMMENTO,GIUDIZIO
6071,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"riguardo_all' attività_svolta dal servizio : 
formulazione di una diagnosi medica di tossicodipendenza 
accoglienza 
colloqui_indiv 
formulaz_prog_tera
",DESCRIZIONE,sancire
2383,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non lo so,NON RISPOSTA,COMMENTO
3084,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona raramente e solo in caso di necessità accede in infermeria,DESCRIZIONE,DESCRIZIONE
6351,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,alle mie condizioni mi_sono rassegnato e convinto della vostra buona_volontà ma vivrò come al solito con la paura di tornare e grazie_alla polizia_giudiziaria che ha tutta la volontà di discriminarci ( non_tutti ) sarà anche colpa mia ma spero_che questo non succeda mai_più anche_se ho_imparato di non dire mai è_meglio di_uscire dall_italia,GENERALIZZAZIONE,GENERALIZZAZIONE
5193,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,stando nell' istituto in_cui ti trovi e venendo trasferito ad un altro_che trovi persone tutte straniere in_cui non trovi dialogo su_tutto inoltre non sai se sono persone che abbiano problemi di salute,COMMENTO,COMMENTO
2954,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,beato lui,COMMENTO,COMMENTO
1777,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,un_buon direttore in_gamba può far funzionare bene un_istituto,GENERALIZZAZIONE,IMPLICAZIONI
1875,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,assolutamente insufficienti,GIUDIZIO,GIUDIZIO
7079,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,prima_di_entrare in_carcere mi_sentivo un_altro uomo che ha_personalità,OPINIONE,OPINIONE
5469,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,"in_quanto_ nonostante 
negli_ultimi_anni ci sia stato un forte miglioramento da_parte_dell' 
amministrazione attraverso la previsione di corsi_di_formazione ed 
aggiornamento appropriati,",SPECIFICAZIONE,SPECIFICAZIONE
3120,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona in un ambiente che esiste la coercizione fisica non esiste,sancire,sancire
1294,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"inserire la scuola 
il lavoro 
lo sport 
contatti con l' esterno",GIUDIZIO,DESCRIZIONE
5493,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,anche_se ho indicato si preciso che sono molto scarsi,SPECIFICAZIONE,SPECIFICAZIONE
1635,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,e che ci_siano i farmaci,GIUDIZIO,CAUSA
884,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,il lavoro e bello,GIUDIZIO,COMMENTO
979,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,DESCRIZIONE,"servizi_per_detenuti (cucina, maggio, lavanderia, mof, religione, attivit… culturali)",DESCRIZIONE,PRESCRIZIONE
3900,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
4756,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"perch‚ in tutte le istituzioni Š troppo
importante il comportamento del_detenuto
",COMMENTO,GIUDIZIO
1140,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,normale ,GENERALIZZAZIONE,GENERALIZZAZIONE
404,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ne-ho-sent-parlare gli altri-deten,DESCRIZIONE,DESCRIZIONE
6909,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,educazione a comportamenti più consoni a una convivenza civile,GIUDIZIO,GIUDIZIO
6271,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,spero di migliorare le condizioni della_mia quando_uscirò e troverò_un_lavoro addatto per_me,DICHIARAZIONE DI INTENTI,DICHIARAZIONE DI INTENTI
1997,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,012) no,NON RISPOSTA,NON RISPOSTA
2044,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,081) non_lo_so,NON RISPOSTA,COMMENTO
5774,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,molto necessarie,GIUDIZIO,GIUDIZIO
4789,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"il carcere r . coeli Š un edificio antico e
deve_essere chiuso , le persone normali
come me ci passano
dei momenti molto difficili
",COMMENTO,COMMENTO
1523,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,professionalità buona_condotta,DESCRIZIONE,GIUDIZIO
6309,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,è una_domanda un_po' difficile dipende,NON RISPOSTA,NON RISPOSTA
6389,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,una_persona che può dare un_altro senso alla propria vita .,GENERALIZZAZIONE,GENERALIZZAZIONE
6915,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,ci_sono_persone pagate per fare funzionare questa giusta integrazione.,DERESPONSABILIZZAZIONE,DERESPONSABILIZZAZIONE
3813,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,sfigato,GIUDIZIO,GIUDIZIO
4209,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so posso immaginare che opinione avrebbe per noi,NON RISPOSTA,NON RISPOSTA
