,Unnamed: 0,TESTO DELLA DOMANDA,REPERTORIO DELLA DOMANDA,STRALCIO,DENOMINAZIONE SENIOR
227,227,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ne-siamo-ven-con in-carc,DESCRIZIONE
2282,2282,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,una_persona vuole_scapp_cosa_rea,GENERALIZZAZIONE
2774,2774,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,"uguale alle altre tossicodipendenti, alcoliste",GIUDIZIO
4642,4642,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"e se per_caso mi
viene data rimango
macchiata dal_mio reato per_sempre",PREVISIONE
6568,6568,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,nulla da dichiarare,sancire
4695,4695,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"sono_efficaci , perch‚_abbiamo_bisogno di
tutte_queste_cose ma Š difficile da
accedere
",GIUDIZIO
5283,5283,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"un_lavoratore , ho_sempre_lavorato",sancire
1222,1222,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"che cambio la prigione per trovare una possibilità per lavorare o 
per la libertà in_qualche_modo",RIFERIMENTO ALL'OBIETTIVO
4730,4730,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"perch‚ servono per il mio futuro e quello
della mia famiglia
",GENERALIZZAZIONE
1199,1199,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"gli incontri con personale_specializzato sono_pochi 
il lavoro o l' educazione al_lavoro praticamente non_esiste 
le scuole non_sono presenti in_tutti gli istituti",GIUDIZIO
4581,4581,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"mi_disp_tanto_ma_non sono_capace
di_spiegare il perch‚ della_mia_scelta
",GIUSTIFICAZIONE
2502,2502,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,e che non_ripeter… questo,PREVISIONE
6515,6515,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,secondo_me è molto improbabile,COMMENTO
3392,3392,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,la descriverei come una persona e disperata,GIUDIZIO
3405,3405,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,una persona,GENERALIZZAZIONE
4756,4756,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"perch‚ in tutte le istituzioni Š troppo
importante il comportamento del_detenuto
",COMMENTO
4299,4299,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,penso-che sono-visto come diverso,OPINIONE
6358,6358,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,"io_penso sempre a questa_domanda , ma_sicuramente cambiato e molto_felice",GIUDIZIO
4395,4395,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"ci sono alcuni che sono buoni e quando ti
picchia uno civile diventi come_prima
dimenticando tutto
",PREVISIONE
1807,1807,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,liberi,GENERALIZZAZIONE
4711,4711,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"non credo che sia molto accettato , dall'
istituzione .
",COMMENTO
3068,3068,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona in stato di benessere psicofisico,GIUDIZIO
1290,1290,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"la scuola 
anche il campo_sportivo 
la socialità 
amiciz_italia_strani",DESCRIZIONE
1102,1102,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione",VALUTAZIONE,lavoro più_delle attività pur_di tenermi impegnata,NON RISPOSTA
6280,6280,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,io_penso di_essere un_altra perché mi_sono riabilitato,VALUTAZIONE
6448,6448,Come si descriverebbe come persona straniera detenuta,DESCRIZIONE,mi_descrivo che subisce ingiustamente .,GIUDIZIO
4184,4184,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,che sono gentile ed educato,GIUDIZIO
6447,6447,Come si descriverebbe come persona straniera detenuta,DESCRIZIONE,mi_sento_soffocato,GIUDIZIO
3893,3893,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,fanno-semp-lor-lav,GENERALIZZAZIONE
5485,5485,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,"il tempo a_disposizione piu lungo 
permetterebbe miglioramento nella qualita del lavoro.",COMMENTO
4024,4024,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-so,NON RISPOSTA
2258,2258,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non consumo,NON RISPOSTA
5372,5372,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"perche nello_stato_attuale vista la grave_carenza di organico, il mio ruolo 
e rivolto solo e comunque alla vigilanza 
",COMMENTO
3094,3094,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona consapevole di dover pagare la sua pena,GIUDIZIO
713,713,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,pochi e difficili da ottenere,GIUDIZIO
711,711,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,"non ci sono'dentro, n' fuori, dato che di buttano fuori marchiata a fuoco a vita",sancire
5340,5340,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"ma poi non agisce nel 
concreto per attivare le risorse e rimuovere gli ostacoli burocratici, al_fine_di rendere piu_efficaci gli interventi di_servizio sociale

",CONTRAPPOSIZIONE
4739,4739,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,perch‚_non_ci_sono,NON RISPOSTA
3057,3057,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,aperta alle proposte di inserimento,GIUDIZIO
3343,3343,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,una persona come me non ha saputo usare la testa,GIUDIZIO
6198,6198,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,le_stesse dei detenuti_italiani,COMMENTO
2426,2426,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,beh credo che se uno ne fa uso è solo per qualche motivo quindi se non sono spacciatore non credo,COMMENTO
904,904,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,"secondo il mio parere e di avere un po' po' di spazi all interno di questo istituto e potere avere la possibilita di avere un contatto con la propria donna, come fanno da tempo in olanda",OPINIONE
7175,7175,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona che cercava di rispettare tutti senza fare del_male a nessuno . rispettavo le leggi italiane e lavoravo per farmi un po' di_soldi in_modo_da poter mantenere i miei quattro figli,DESCRIZIONE
1275,1275,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"non nel quartiere 
dietro casa della nonna",GENERALIZZAZIONE
2821,2821,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,"lavora
non assume
fa una vita di gruppo",DESCRIZIONE
3698,3698,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,non posso nessun parere perché io nessun reato e sono qui per andare con cattive amicizie,COMMENTO
3751,3751,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,e qui non vorrei descrivermi o farmi descrivere non gli augurerei mai,COMMENTO
6623,6623,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,sport,DESCRIZIONE
7076,7076,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,bellissima,GIUDIZIO
3940,3940,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,1-persona nella-prigione,DESCRIZIONE
7292,7292,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"è stato per_me un_momento buio , non_so devo fare , e soprattutto cosa dico alla_mia_famiglia ( genitori )",sancire
464,464,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"dalle-pers si-interessano di aiutare le pers-carcerate.
",DESCRIZIONE
3378,3378,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,per quale reato sono accusato io non va bene ma per quale ho fatto è un bisogno di mangiare,GENERALIZZAZIONE
380,380,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,solo-che qui-in-italia questi-trattam non-funzionano,sancire
6434,6434,Come si descriverebbe come persona straniera detenuta,DESCRIZIONE,nn_godo_diritti personali perché i detenuti non_mi vogliono bene,VALUTAZIONE
6867,6867,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,io penso_che la popolazione_detenuta e straniera va molto d_accordo.,OPINIONE
2121,2121,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non_consumo la droga,NON RISPOSTA
7074,7074,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"mi sona sentita male , sono_stata in isolamento una mese",IMPLICAZIONI
4232,4232,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-posso-immaginarl,NON RISPOSTA
3883,3883,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,penso-che ognuno-div-pensieri,COMMENTO
5128,5128,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,come le persone interagiscono tra_loro,VALUTAZIONE
369,369,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,alcune-cose le-conosco alcune non-le-conosco,GIUSTIFICAZIONE
3014,3014,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona sorride,DESCRIZIONE
5825,5825,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,essersi dichiarato_tosdip all_ingr_carcere o essere già in_carico dall_esterno,COMMENTO
126,126,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,rapp-con-i-parenti sono molto importanti,NON RISPOSTA
6999,6999,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,dovrebbero metterli tutti insieme,GENERALIZZAZIONE
2352,2352,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non uso,NON RISPOSTA
1941,1941,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,nel_complesso tutte_le_attivita di trattameno in istituto sono efficaci e permettono comunque un modo per_far affrontare il carcere da_parte_del detenuto in_modo diverso .,GIUDIZIO
3680,3680,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,non penso che abbia commesso lo stesso reato che ho commesso,NON RISPOSTA
2598,2598,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,non sono,NON RISPOSTA
5285,5285,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,che il mondo mi cade addosso e che le mie figlie hanno molta fame,COMMENTO
3040,3040,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,"la vedo positivamente contenta, disponibile, altruista, volenterosa, eccetera",GIUDIZIO
4942,4942,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,i diversi corsi di studio in funzione,NON RISPOSTA
1756,1756,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,campo,GIUDIZIO
