,TESTO DELLA DOMANDA,REPERTORIO DELLA DOMANDA,STRALCIO,DENOMINAZIONE SENIOR,DENOMINAZIONE JUNIOR
6080,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"tranne le richieste prese_carico dal servizio , per_tutti non c' è praticamente nulla ( tranne la somministrazione di tranquillanti ) . per gli stranieri poi c' è ancora meno ( a_parte un_anno in_cui è_stato finanziato un progetto che ha previsto anche la presenza di un mediatore_culturale , progetto non ripetuto ! )",GIUDIZIO,GIUDIZIO
3065,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona interagisce con gli altri,DESCRIZIONE,DESCRIZIONE
1115,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione",VALUTAZIONE,"attività_sportive lavoro_più frequente per_persone meno abbienti 
possibilità di poter accedere più facilmente ai lavori esterni all' istituto_di_detenzio 
per_chi lavora una retribuzione più adatta
",sancire,VALUTAZIONE
6832,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,nessuna,sancire,sancire
4107,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
5671,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,la vita in_prigione non Š una vita .,COMMENTO,COMMENTO
6954,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,non_saprei,NON RISPOSTA,NON RISPOSTA
5264,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,andavo a trovare tutti gli amici .,GENERALIZZAZIONE,GENERALIZZAZIONE
4460,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,perch‚_non_esiste,sancire,sancire
6939,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,dividere_gli_stranieri dagli italiani,GENERALIZZAZIONE,GENERALIZZAZIONE
5150,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"il rapporto tra_italiani_e_stranieri, il rispetto verso gli altri eccetera",DESCRIZIONE,DESCRIZIONE
2028,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,061) non_ero,COMMENTO,COMMENTO
2381,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,"prima consumavo cocaina ed eroina, cinque grammi al giorni",DESCRIZIONE,GENERALIZZAZIONE
626,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non ne faccio uso,sancire,NON RISPOSTA
315,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,tr-altri-deten.,DESCRIZIONE,DESCRIZIONE
4700,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"questo_trattt non_Š_sufficiente
all_interno_della prigione
",GIUDIZIO,GIUDIZIO
4688,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"i trattt_rieducativi sono positivi ,
servono , ma prepararsi a una professione Š
meglio perch‚
quando si esce offre pi— opportunit…
",CONTRAPPOSIZIONE,CONTRAPPOSIZIONE
6198,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,le_stesse dei detenuti_italiani,COMMENTO,COMMENTO
1891,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,purtroppo il sovraffollamento rende le opportunita_molto limitate e riservate_a_pochi .,PRESCRIZIONE,GIUDIZIO
6134,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,tenere conto della_religione abitudini usanze,COMMENTO,COMMENTO
4925,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,perché vedo dei rapporti normali tra di loro ,DESCRIZIONE,sancire
7175,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona che cercava di rispettare tutti senza fare del_male a nessuno . rispettavo le leggi italiane e lavoravo per farmi un po' di_soldi in_modo_da poter mantenere i miei quattro figli,DESCRIZIONE,DESCRIZIONE
3745,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,ho sbagliato come hanno sbagliato tanti come ogni essere umano,COMMENTO,COMMENTO
4178,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
2418,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non ho questa roba,NON RISPOSTA,COMMENTO
1092,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione",VALUTAZIONE,"possibilità effettive a svolgere_attività lavorative permessi per passare periodi di 4/5 giorni a_casa con la propria famiglia biblioteca corsi per computer
",GIUDIZIO,VALUTAZIONE
3250,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,che è bisognoso d'aiuto,GIUDIZIO,GIUDIZIO
5373,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"l' interazioni con le altre_figure, non in_senso verticale, ma in_senso 
paritetico, al_fine_di ottimizzare gli sforzi seppur nel_rispetto_delle 
funzioni 
",COMMENTO,COMMENTO
1848,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,"di opportunita ce_ne_sono, ma tutto varia da detenuto a detenuto",CONTRAPPOSIZIONE,CONTRAPPOSIZIONE
2739,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,che sta bene,GIUDIZIO,GIUDIZIO
6068,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"oltre_alla prassi di_rito ( dati_pers , immatricolazione , eccetera ) viene chiesto se ha particolari problemi con qualche tipologia di detenuti oppure qualcuno in_particolare , tipo religione , facente o no uso di stupefacenti , possibilità di essere messo con altro detenuto della_stessa_naz",DESCRIZIONE,DESCRIZIONE
2842,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,"e attua un buon di relazione con gli altri e con il contesto (cibo, attività eccetera)",GIUDIZIO,GIUDIZIO
1411,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"umanità 
professione adatta 
spazio (comodità)",GIUDIZIO,GIUDIZIO
5589,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,come_molto_utili per_la_vita successiva,DESCRIZIONE,GIUDIZIO
3085,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,"ha un benessere fisico, benessere psichico ed è ben integrato",GIUDIZIO,GIUDIZIO
1302,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,comunità_europea. la vogliamo appena_possibile,GIUDIZIO,NON RISPOSTA
3822,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,non posso descriverlo per la seconda volta,NON RISPOSTA,NON RISPOSTA
1356,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"più_attività culturali e sportive anche_se ci_sono ma devono 
essere per_tutti così aiutano i/le detenute a passare la pena 
meglio",sancire,CONTRAPPOSIZIONE
3525,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"non dimenticherò mai, solo davanti dio perché ha testimoniato il falso poverino",COMMENTO,OPINIONE
4205,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
7291,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona con un_lavoro_normale e con_una_famiglia,sancire,sancire
3782,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,dipende dalla situazione dell'accaduto; se la pensa come me si sente colpevole per quello fatto.,RIDIMENSIONAMENTO,OPINIONE
4095,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,normale,GIUDIZIO,sancire
1662,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"migliorare l' attività_sportiva 
migliorare l' attività sanitaria 
migliorare l' attività educativa",sancire,GIUDIZIO
3108,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,"più adattabile alle esperienze del carcere, più remissivo, più paziente e più presente alle problematiche degli altri",GIUDIZIO,GIUDIZIO
7251,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"mi vedevo diverso da_ora , qui è il cimitero dei vivi",COMMENTO,COMMENTO
5647,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"non_lo_so sono_stato recluso ieri , ma credo che farebbero bene",CONTRAPPOSIZIONE,CONTRAPPOSIZIONE
2918,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,no problemi,sancire,sancire
4156,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"nn-impor-che-sesso sia , l' importante-E-che sia-Utile e rispetti-detenuto e valuta-sua-situaz 
",COMMENTO,COMMENTO
5360,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"la ragione della mia_risposta e quella che questa struttura e abbastanza 
vecchia 
",DESCRIZIONE,VALUTAZIONE
5853,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"recupero socio politico culturale 
reiserim_mondo_lav ( cooperative ) 
rieducazione comportamentale 
",DESCRIZIONE,sancire
4440,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"perch‚ ha pi— opportunit… di inserirsi nel
mondo sociale lavoro , studio , corsi
professionali , eccetera eccetera
",IMPLICAZIONI,IMPLICAZIONI
5109,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,siamo tutti uomini,GENERALIZZAZIONE,GENERALIZZAZIONE
6519,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,niente,sancire,sancire
4948,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,ci sono tanti istituti che non sono uguali,COMMENTO,COMMENTO
953,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,DESCRIZIONE,poi la non razionalit… del personale a livello_nazionale,COMMENTO,COMMENTO
7040,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"come_una_persona , anche rubando , ma normale",CONTRAPPOSIZIONE,CONTRAPPOSIZIONE
1244,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"la cosa più importante_è_che non_ci sia il razzismo e frenarlo 
perché_non c' è nessuno perfetto, che non sbagli.",GIUDIZIO,VALUTAZIONE
6598,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,sport. socialità,DESCRIZIONE,PROPOSTA
5640,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,l' opportunit…_di trattame_rieducativo Š solidariet…,GIUDIZIO,GIUDIZIO
2372,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,normale,GIUDIZIO,GIUDIZIO
56,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho rapp-con-la-famig scrivendo-lettere per-sap-lor-not in-partic mia mamma 
",NON RISPOSTA,NON RISPOSTA
7393,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"la stessa persona , solo_che mi è andata male e ora sono qui_dentro",DESCRIZIONE,sancire
3332,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"se avessi avuto la possibilità di conoscerlo gli avrei detto che hai sbagliato perché la vita è bella, breve e dobbiamo vivere liberi l'importante, da quello che ho capito, è che la prigione ti insegna il giusto della vita",COMMENTO,COMMENTO
3178,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"lo descrivo innocente,",GIUDIZIO,GIUDIZIO
4144,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,come-tutti-gli-altri,sancire,sancire
1917,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,questi andrebbero ampliati e migliorati,PRESCRIZIONE,PRESCRIZIONE
510,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"tr-i-deten, il mediatore-culturale, l' avvocato 
",DESCRIZIONE,DESCRIZIONE
783,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,(molto carente),GIUDIZIO,CONFERMA
1847,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,nel normale,GIUDIZIO,GENERALIZZAZIONE
4919,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,penso che sono poco integrati ,COMMENTO,COMMENTO
139,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"attr-i-deten, gli avvocati e il person-del-carc",DESCRIZIONE,DESCRIZIONE
4782,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"perch‚_la_rieducaz Š un modo per rieducare
la persona
",GENERALIZZAZIONE,GENERALIZZAZIONE
